shape,carat,color,clarity,cut,authentication,ship date,price,natural
Round,0.43,M,IF,Excellent,GIA,43973,550,Natural
Round,0.3,G,VS1,Very Good,GIA,43976,550,Natural
Round,0.4,G,SI2,Excellent,GIA,43976,550,Natural
Round,0.3,G,VS1,Very Good,GIA,43976,550,Natural
Round,0.31,F,VS1,Very Good,GIA,43976,550,Natural
Round,0.42,D,SI2,Very Good,GIA,43976,550,Natural
Round,0.33,I,VVS1,Excellent,GIA,43976,550,Natural
Round,0.34,G,VS1,Excellent,GIA,43976,550,Natural
Round,0.31,F,VS2,Excellent,GIA,43976,550,Natural
Round,0.3,E,VS2,Excellent,GIA,43976,550,Natural
Round,0.3,I,VVS1,Excellent,GIA,43976,550,Natural
Round,0.31,I,VVS2,Excellent,GIA,43976,550,Natural
Round,0.31,G,VVS2,Very Good,GIA,43976,550,Natural
Round,0.32,D,VS2,Very Good,GIA,43976,550,Natural
Round,0.32,I,VVS1,Excellent,GIA,43976,550,Natural
Round,0.38,K,VVS1,Excellent,GIA,43976,550,Natural
Round,0.35,I,VS1,Excellent,GIA,43976,550,Natural
Round,0.3,E,VS1,Very Good,GIA,43976,550,Natural
Round,0.4,K,VVS2,Excellent,GIA,43976,550,Natural
Round,0.33,G,SI1,Excellent,GIA,43976,550,Natural
Round,0.33,F,SI1,Excellent,GIA,43976,550,Natural
Round,0.33,G,SI1,Excellent,GIA,43976,550,Natural
Round,0.4,F,SI2,Excellent,GIA,43976,600,Natural
Round,0.4,D,SI1,Good,GIA,43976,600,Natural
Round,0.41,D,SI2,Excellent,GIA,43976,600,Natural
Round,0.31,G,VVS2,Excellent,GIA,43976,600,Natural
Round,0.33,H,VVS1,Excellent,GIA,43976,600,Natural
Round,0.4,E,SI1,Very Good,GIA,43976,600,Natural
Round,0.43,D,SI2,Excellent,GIA,43976,600,Natural
Round,0.4,I,VS2,Excellent,GIA,43976,600,Natural
Round,0.4,I,VS2,Excellent,GIA,43976,600,Natural
Round,0.3,F,VVS1,Excellent,GIA,43976,600,Natural
Round,0.3,F,VVS1,Excellent,GIA,43976,600,Natural
Round,0.31,E,VVS2,Excellent,GIA,43976,600,Natural
Round,0.3,F,VVS1,Excellent,GIA,43976,600,Natural
Round,0.4,I,VS1,Excellent,GIA,43976,600,Natural
Round,0.32,G,VS2,Excellent,GIA,43976,600,Natural
Round,0.51,J,I1,Excellent,GIA,43976,600,Natural
Round,0.35,G,VS1,Excellent,GIA,43976,600,Natural
Round,0.32,F,VS1,Excellent,GIA,43976,600,Natural
Round,0.32,F,VS1,Excellent,GIA,43976,600,Natural
Round,0.41,J,VS1,Excellent,GIA,43976,600,Natural
Round,0.3,G,VS1,Excellent,GIA,43976,600,Natural
Round,0.3,E,VVS2,Very Good,GIA,43976,600,Natural
Round,0.31,F,VVS2,Very Good,GIA,43976,600,Natural
Round,0.4,G,SI2,Very Good,GIA,43976,600,Natural
Round,0.34,H,VS2,Excellent,GIA,43973,600,Natural
Round,0.28,G,IF,Excellent,GIA,43973,600,Natural
Round,0.33,G,VS2,Excellent,GIA,43973,600,Natural
Round,0.33,F,VS2,Excellent,GIA,43973,600,Natural
Round,0.32,F,VS2,Excellent,GIA,43973,600,Natural
Round,0.34,G,VS2,Excellent,GIA,43973,600,Natural
Round,0.45,E,SI2,Very Good,GIA,43978,600,Natural
Round,0.35,D,VVS1,Very Good,GIA,43973,600,Natural
Round,0.35,F,SI1,Excellent,GIA,43973,600,Natural
Round,0.37,I,VS2,Excellent,GIA,43973,600,Natural
Round,0.31,F,VS2,Excellent,GIA,43973,600,Natural
Round,0.3,E,VVS2,Excellent,GIA,43978,600,Natural
Round,0.4,H,SI2,Excellent,GIA,43978,600,Natural
Round,0.42,F,SI2,Excellent,GIA,43976,600,Natural
Round,0.31,H,VVS1,Excellent,GIA,43976,600,Natural
Round,0.41,J,VS2,Excellent,GIA,43976,600,Natural
Round,0.33,D,VS2,Excellent,GIA,43976,600,Natural
Round,0.4,D,SI1,Very Good,GIA,43976,600,Natural
Round,0.4,J,VVS1,Very Good,GIA,43976,600,Natural
Round,0.4,I,VS2,Very Good,GIA,43976,600,Natural
Round,0.41,I,SI1,Very Good,GIA,43976,600,Natural
Round,0.4,H,VS1,Good,GIA,43976,600,Natural
Round,0.4,I,VS2,Excellent,GIA,43976,600,Natural
Round,0.3,F,VVS1,Excellent,GIA,43976,600,Natural
Round,0.4,I,VS1,Excellent,GIA,43976,600,Natural
Round,0.4,I,VVS1,Excellent,GIA,43976,600,Natural
Round,0.31,D,SI1,Excellent,GIA,43976,600,Natural
Round,0.31,E,VS2,Excellent,GIA,43976,600,Natural
Round,0.31,E,VS2,Excellent,GIA,43976,600,Natural
Round,0.32,F,VS1,Excellent,GIA,43976,600,Natural
Round,0.32,F,VS1,Excellent,GIA,43976,600,Natural
Round,0.32,F,VS1,Excellent,GIA,43976,600,Natural
Round,0.32,F,VS1,Excellent,GIA,43976,600,Natural
Round,0.43,J,VS2,Excellent,GIA,43976,600,Natural
Round,0.31,H,VS1,Excellent,GIA,43976,600,Natural
Round,0.32,F,VS1,Excellent,GIA,43976,600,Natural
Round,0.3,D,VVS2,Very Good,GIA,43976,600,Natural
Round,0.51,L,SI1,Excellent,GIA,43976,600,Natural
Round,0.41,J,VS1,Excellent,GIA,43976,600,Natural
Round,0.33,E,VS1,Excellent,GIA,43976,600,Natural
Round,0.31,J,VS1,Excellent,GIA,43973,600,Natural
Round,0.4,G,I1,Excellent,GIA,43973,600,Natural
Round,0.37,D,SI2,Excellent,GIA,43973,600,Natural
Round,0.31,E,VS2,Excellent,GIA,43973,600,Natural
Round,0.32,G,VS2,Excellent,GIA,43973,600,Natural
Round,0.51,K,SI1,Very Good,GIA,43973,600,Natural
Round,0.37,I,VS2,Excellent,GIA,43973,600,Natural
Round,0.42,F,SI2,Excellent,GIA,43976,600,Natural
Round,0.3,F,VVS1,Very Good,GIA,43976,600,Natural
Round,0.41,I,SI1,Excellent,GIA,43976,600,Natural
Round,0.33,E,VVS2,Excellent,GIA,43976,600,Natural
Round,0.32,D,VS2,Very Good,GIA,43976,600,Natural
Round,0.4,E,SI1,Excellent,GIA,43976,600,Natural
Round,0.4,G,SI1,Very Good,GIA,43976,600,Natural
Round,0.38,G,SI1,Very Good,GIA,43976,600,Natural
Round,0.34,E,VS2,Excellent,GIA,43976,600,Natural
Round,0.34,E,VS2,Excellent,GIA,43976,600,Natural
Round,0.3,F,VS1,Very Good,GIA,43976,600,Natural
Round,0.4,I,VS2,Excellent,GIA,43976,600,Natural
Round,0.4,I,VS2,Excellent,GIA,43976,600,Natural
Round,0.4,I,VS1,Very Good,GIA,43976,600,Natural
Round,0.4,I,VS1,Very Good,GIA,43976,600,Natural
Round,0.33,E,VVS2,Excellent,GIA,43976,600,Natural
Round,0.31,E,VVS2,Excellent,GIA,43976,600,Natural
Round,0.32,E,SI1,Excellent,GIA,43976,600,Natural
Round,0.32,G,VS2,Excellent,GIA,43976,600,Natural
Round,0.51,M,SI2,Excellent,GIA,43976,700,Natural
Round,0.43,I,VS2,Excellent,GIA,43976,700,Natural
Round,0.4,F,VS2,Very Good,GIA,43976,700,Natural
Round,0.4,D,VS1,Very Good,GIA,43976,700,Natural
Round,0.4,H,VS2,Very Good,GIA,43976,700,Natural
Round,0.4,E,VS1,Very Good,GIA,43976,700,Natural
Round,0.4,F,VS2,Very Good,GIA,43976,700,Natural
Round,0.5,K,SI1,Excellent,GIA,43976,700,Natural
Round,0.5,J,SI1,Very Good,GIA,43976,700,Natural
Round,0.6,I,I1,Very Good,GIA,43976,700,Natural
Round,0.51,I,SI2,Excellent,GIA,43976,700,Natural
Round,0.5,G,SI2,Very Good,GIA,43976,700,Natural
Round,0.33,E,VVS2,Excellent,GIA,43976,700,Natural
Round,0.5,M,VS1,Excellent,GIA,43976,700,Natural
Round,0.54,F,SI2,Excellent,IGI,43976,700,Natural
Round,0.4,E,SI2,Excellent,GIA,43976,700,Natural
Round,0.42,H,SI2,Excellent,GIA,43973,700,Natural
Round,0.34,F,VVS2,Excellent,GIA,43976,700,Natural
Round,0.41,E,SI2,Excellent,GIA,43976,700,Natural
Round,0.47,I,SI1,Excellent,GIA,43976,700,Natural
Round,0.4,F,VS1,Very Good,GIA,43976,700,Natural
Round,0.3,D,VVS1,Excellent,GIA,43976,700,Natural
Round,0.4,F,VS1,Very Good,GIA,43976,700,Natural
Round,0.52,M,VS2,Excellent,GIA,43976,700,Natural
Round,0.33,D,VS1,Excellent,GIA,43976,700,Natural
Round,0.32,G,VVS1,Excellent,GIA,43976,700,Natural
Round,0.4,H,VS1,Good,GIA,43976,700,Natural
Round,0.32,G,VVS1,Excellent,GIA,43976,700,Natural
Round,0.41,E,SI2,Excellent,GIA,43976,700,Natural
Round,0.36,E,VS2,Excellent,GIA,43973,700,Natural
Round,0.33,D,VVS2,Very Good,GIA,43973,700,Natural
Round,0.35,D,SI1,Excellent,GIA,43978,700,Natural
Round,0.47,F,I1,Excellent,GIA,43973,700,Natural
Round,0.5,K,SI1,Excellent,GIA,43973,700,Natural
Round,0.37,G,VS2,Excellent,GIA,43976,700,Natural
Round,0.35,I,IF,Excellent,GIA,43976,700,Natural
Round,0.5,H,I1,Very Good,GIA,43976,700,Natural
Round,0.3,D,VS1,Excellent,GIA,43976,700,Natural
Round,0.56,K,SI1,Excellent,GIA,43976,700,Natural
Round,0.51,L,VVS1,Excellent,GIA,43976,700,Natural
Round,0.3,D,VVS2,Excellent,GIA,43976,700,Natural
Round,0.36,E,VS1,Excellent,GIA,43976,700,Natural
Round,0.5,J,SI2,Excellent,GIA,43976,700,Natural
Round,0.61,L,SI2,Excellent,GIA,43976,700,Natural
Round,0.4,G,SI1,Very Good,GIA,43976,700,Natural
Round,0.43,G,SI2,Very Good,GIA,43973,700,Natural
Round,0.32,F,IF,Very Good,GIA,43976,700,Natural
Round,0.35,I,VS1,True Hearts,GIA,43973,700,Natural
Round,0.37,F,VVS2,Excellent,GIA,43978,700,Natural
Round,0.35,D,VVS2,Excellent,GIA,43978,700,Natural
Round,0.4,G,VS2,Excellent,GIA,43978,700,Natural
Round,0.4,I,SI2,Excellent,GIA,43973,700,Natural
Round,0.31,E,VVS2,Excellent,GIA,43976,700,Natural
Round,0.34,G,VVS1,Excellent,GIA,43976,700,Natural
Round,0.42,H,VVS1,Excellent,GIA,43976,700,Natural
Round,0.4,E,VS2,Very Good,GIA,43976,700,Natural
Round,0.4,E,VS2,Very Good,GIA,43976,700,Natural
Round,0.34,F,VVS2,Excellent,GIA,43976,700,Natural
Round,0.41,H,VS1,Excellent,GIA,43976,700,Natural
Round,0.4,F,VS1,Very Good,GIA,43976,700,Natural
Round,0.33,D,VVS1,Excellent,GIA,43976,700,Natural
Round,0.52,H,I1,Excellent,GIA,43976,700,Natural
Round,0.4,I,VVS1,Very Good,GIA,43976,700,Natural
Round,0.3,F,VVS1,Very Good,GIA,43976,700,Natural
Round,0.4,G,SI2,Excellent,GIA,43976,700,Natural
Round,0.5,H,SI2,Good,GIA,43976,700,Natural
Round,0.43,J,VS2,Excellent,GIA,43976,700,Natural
Round,0.42,E,SI2,Excellent,GIA,43976,700,Natural
Round,0.38,F,VVS2,Very Good,GIA,43978,700,Natural
Round,0.42,E,VS2,Very Good,GIA,43973,700,Natural
Round,0.58,G,I1,Very Good,GIA,43973,700,Natural
Round,0.42,E,VS2,Good,GIA,43973,700,Natural
Round,0.41,H,VS1,Very Good,GIA,43978,700,Natural
Round,0.4,D,SI1,Excellent,GIA,43978,700,Natural
Round,0.34,E,VS2,Excellent,GIA,43976,700,Natural
Round,0.3,D,VVS2,Excellent,GIA,43976,700,Natural
Round,0.4,D,VS2,Very Good,GIA,43976,700,Natural
Round,0.31,E,VVS2,Excellent,GIA,43976,700,Natural
Round,0.4,H,VS1,Very Good,GIA,43976,700,Natural
Round,0.4,E,VS1,Very Good,GIA,43976,800,Natural
Round,0.5,J,SI2,Excellent,GIA,43976,800,Natural
Round,0.5,J,SI2,Excellent,GIA,43976,800,Natural
Round,0.42,G,VVS2,Excellent,GIA,43976,800,Natural
Round,0.43,G,VS1,Excellent,GIA,43976,800,Natural
Round,0.5,F,SI2,Very Good,GIA,43976,800,Natural
Round,0.5,J,SI2,Excellent,GIA,43976,800,Natural
Round,0.42,E,VS1,Good,GIA,43973,800,Natural
Round,0.3,G,VVS2,Excellent,GIA,43978,800,Natural
Round,0.5,G,I1,Very Good,GIA,43976,800,Natural
Round,0.5,K,SI2,Good,GIA,43976,800,Natural
Round,0.35,E,VVS2,Excellent,GIA,43976,800,Natural
Round,0.4,E,VS1,Very Good,GIA,43976,800,Natural
Round,0.4,H,VVS1,Excellent,GIA,43976,800,Natural
Round,0.4,E,VS1,Very Good,GIA,43976,800,Natural
Round,0.41,G,VS2,Excellent,GIA,43976,800,Natural
Round,0.42,G,VVS2,Excellent,GIA,43976,800,Natural
Round,0.51,I,SI1,Excellent,GIA,43976,800,Natural
Round,0.5,J,SI2,Excellent,GIA,43976,800,Natural
Round,0.35,D,VVS2,Excellent,GIA,43976,800,Natural
Round,0.4,H,VVS1,Excellent,GIA,43976,800,Natural
Round,0.52,K,SI2,Excellent,GIA,43976,800,Natural
Round,0.5,J,SI2,Excellent,GIA,43976,800,Natural
Round,0.53,F,SI2,Good,GIA,43973,800,Natural
Round,0.4,D,SI1,Excellent,GIA,43973,800,Natural
Round,0.41,F,VVS2,Very Good,IGI,43978,800,Natural
Round,0.33,F,VVS1,Excellent,GIA,43978,800,Natural
Round,0.5,I,SI2,Very Good,GIA,43973,800,Natural
Round,0.46,I,SI2,Excellent,GIA,43973,800,Natural
Round,0.52,J,SI2,Very Good,GIA,43978,800,Natural
Round,0.52,I,I1,Excellent,GIA,43976,800,Natural
Round,0.4,E,VS1,Very Good,GIA,43976,800,Natural
Round,0.5,I,SI2,Very Good,GIA,43976,800,Natural
Round,0.4,E,VS1,Very Good,GIA,43976,800,Natural
Round,0.5,K,VS2,Very Good,GIA,43976,800,Natural
Round,0.5,J,SI2,Excellent,GIA,43976,800,Natural
Round,0.52,F,I1,Excellent,GIA,43976,800,Natural
Round,0.54,K,VVS1,Excellent,GIA,43976,800,Natural
Round,0.56,I,SI2,Excellent,GIA,43976,800,Natural
Round,0.5,L,VVS2,Excellent,GIA,43976,800,Natural
Round,0.51,K,SI1,Excellent,GIA,43976,800,Natural
Round,0.46,H,VS1,Very Good,GIA,43976,800,Natural
Round,0.51,J,SI1,Excellent,GIA,43976,800,Natural
Round,0.43,D,SI1,Very Good,GIA,43976,800,Natural
Round,0.5,K,SI1,Excellent,GIA,43976,800,Natural
Round,0.5,J,SI2,Excellent,GIA,43976,800,Natural
Round,0.5,K,SI2,Very Good,GIA,43973,800,Natural
Round,0.5,K,SI2,Excellent,GIA,43973,800,Natural
Round,0.4,E,SI1,Excellent,GIA,43973,800,Natural
Round,0.4,I,VVS2,Excellent,GIA,43973,800,Natural
Round,0.51,J,I1,Excellent,GIA,43973,800,Natural
Round,0.41,H,VVS1,Excellent,GIA,43976,800,Natural
Round,0.57,J,SI1,Excellent,GIA,43976,800,Natural
Round,0.5,K,VS2,Excellent,GIA,43976,800,Natural
Round,0.51,I,SI2,Excellent,GIA,43976,800,Natural
Round,0.51,F,I1,Very Good,GIA,43976,800,Natural
Round,0.42,G,VVS2,Excellent,GIA,43976,800,Natural
Round,0.51,E,I1,Excellent,GIA,43976,800,Natural
Round,0.61,J,I1,Excellent,GIA,43976,800,Natural
Round,0.41,G,VVS1,Very Good,GIA,43976,800,Natural
Round,0.5,K,VS2,Very Good,GIA,43976,900,Natural
Round,0.5,D,SI2,Very Good,GIA,43976,900,Natural
Round,0.52,G,I1,Excellent,GIA,43976,900,Natural
Round,0.5,K,VVS1,Excellent,GIA,43976,900,Natural
Round,0.4,D,VVS2,Very Good,GIA,43976,900,Natural
Round,0.5,D,SI2,Very Good,GIA,43976,900,Natural
Round,0.53,E,SI2,Excellent,GIA,43976,900,Natural
Round,0.6,K,SI2,Excellent,GIA,43976,900,Natural
Round,0.61,J,SI2,Excellent,GIA,43976,900,Natural
Round,0.5,D,SI2,Very Good,GIA,43976,900,Natural
Round,0.55,F,I1,Excellent,GIA,43976,900,Natural
Round,0.4,H,VVS1,Good,GIA,43978,900,Natural
Round,0.54,J,SI2,Very Good,GIA,43978,900,Natural
Round,0.44,H,VS2,Very Good,GIA,43973,900,Natural
Round,0.41,H,VS2,Excellent,GIA,43973,900,Natural
Round,0.53,K,IF,Excellent,GIA,43976,900,Natural
Round,0.53,L,IF,Excellent,GIA,43976,900,Natural
Round,0.5,J,SI1,Very Good,GIA,43976,900,Natural
Round,0.52,J,SI2,Excellent,GIA,43976,900,Natural
Round,0.4,H,VVS1,Good,GIA,43978,900,Natural
Round,0.51,I,I1,Excellent,GIA,43973,900,Natural
Round,0.41,G,VS1,Very Good,GIA,43973,900,Natural
Round,0.5,F,SI2,Very Good,GIA,43976,900,Natural
Round,0.5,K,VS2,Excellent,GIA,43976,900,Natural
Round,0.51,J,SI2,Very Good,GIA,43976,900,Natural
Round,0.55,I,SI2,Excellent,GIA,43976,900,Natural
Round,0.5,D,SI2,Very Good,GIA,43976,900,Natural
Round,0.7,M,SI1,Excellent,GIA,43976,900,Natural
Round,0.52,I,SI1,Excellent,GIA,43976,900,Natural
Round,0.53,K,VS2,Excellent,GIA,43976,900,Natural
Round,0.55,K,SI2,Excellent,GIA,43976,900,Natural
Round,0.5,I,SI2,Excellent,GIA,43976,900,Natural
Round,0.41,F,VS1,Good,GIA,43978,900,Natural
Round,0.59,E,SI2,Very Good,GIA,43973,900,Natural
Round,0.41,F,VVS2,Very Good,GIA,43978,900,Natural
Round,0.4,D,VS2,Excellent,GIA,43973,900,Natural
Round,0.4,F,VS1,Excellent,GIA,43973,900,Natural
Round,0.41,F,VVS2,Very Good,GIA,43978,900,Natural
Round,0.42,F,VS2,Excellent,GIA,43978,900,Natural
Round,0.57,M,IF,Excellent,GIA,43976,900,Natural
Round,0.55,I,SI2,Excellent,GIA,43976,900,Natural
Round,0.42,G,VVS1,Excellent,GIA,43976,900,Natural
Round,0.56,K,VVS1,Excellent,GIA,43976,900,Natural
Round,0.5,G,SI1,Good,GIA,43976,900,Natural
Round,0.5,K,VVS1,Very Good,GIA,43976,900,Natural
Round,0.43,D,SI1,Excellent,GIA,43976,900,Natural
Round,0.41,F,VS2,Excellent,GIA,43976,900,Natural
Round,0.41,D,VS2,Excellent,GIA,43978,900,Natural
Round,0.45,G,VVS2,Excellent,GIA,43973,900,Natural
Round,0.51,F,SI2,Excellent,IGI,43978,900,Natural
Round,0.5,K,SI2,Excellent,GIA,43973,900,Natural
Round,0.5,E,SI2,Good,GIA,43978,900,Natural
Round,0.54,J,SI2,Very Good,GIA,43973,900,Natural
Round,0.5,I,SI1,Very Good,GIA,43976,900,Natural
Round,0.5,K,VS2,Very Good,GIA,43976,900,Natural
Round,0.5,E,SI2,Very Good,GIA,43976,900,Natural
Round,0.4,D,VS2,Excellent,GIA,43976,900,Natural
Round,0.41,D,VS1,Excellent,GIA,43976,900,Natural
Round,0.42,D,VVS2,Excellent,GIA,43976,900,Natural
Round,0.55,J,SI1,Excellent,GIA,43976,900,Natural
Round,0.36,D,VVS2,Very Good,GIA,43976,900,Natural
Round,0.5,D,SI2,Very Good,GIA,43976,900,Natural
Round,0.5,I,VS2,Very Good,GIA,43976,900,Natural
Round,0.6,L,SI1,Excellent,GIA,43976,900,Natural
Round,0.55,F,SI2,Excellent,GIA,43976,1000,Natural
Round,0.52,D,I1,Good,GIA,43976,1000,Natural
Round,0.57,E,SI2,Excellent,GIA,43976,1000,Natural
Round,0.53,I,VS2,Excellent,GIA,43976,1000,Natural
Round,0.6,G,SI2,Very Good,GIA,43976,1000,Natural
Round,0.71,L,SI2,Excellent,GIA,43976,1000,Natural
Round,0.57,E,SI1,Good,GIA,43973,1000,Natural
Round,0.52,E,SI1,Very Good,GIA,43973,1000,Natural
Round,0.51,D,SI1,Good,GIA,43973,1000,Natural
Round,0.4,D,VS1,Excellent,GIA,43973,1000,Natural
Round,0.5,E,I1,Excellent,GIA,43973,1000,Natural
Round,0.42,G,SI1,Excellent,GIA,43973,1000,Natural
Round,0.5,E,SI2,Very Good,GIA,43973,1000,Natural
Round,0.51,G,SI2,Very Good,GIA,43973,1000,Natural
Round,0.51,J,VS2,Excellent,GIA,43976,1000,Natural
Round,0.5,E,SI2,Very Good,GIA,43976,1000,Natural
Round,0.62,I,I1,Excellent,GIA,43976,1000,Natural
Round,0.62,L,SI2,Excellent,GIA,43976,1000,Natural
Round,0.5,K,VVS1,Very Good,GIA,43976,1000,Natural
Round,0.54,F,SI2,Very Good,GIA,43976,1000,Natural
Round,0.5,I,SI1,Excellent,GIA,43976,1000,Natural
Round,0.53,G,SI2,Excellent,GIA,43976,1000,Natural
Round,0.5,F,SI1,Very Good,GIA,43976,1000,Natural
Round,0.5,H,SI2,Excellent,GIA,43976,1000,Natural
Round,0.5,H,SI2,Excellent,GIA,43976,1000,Natural
Round,0.67,L,SI2,Excellent,GIA,43976,1000,Natural
Round,0.41,H,IF,Excellent,GIA,43978,1000,Natural
Round,0.51,D,SI1,Good,GIA,43973,1000,Natural
Round,0.4,D,VS2,Excellent,GIA,43973,1000,Natural
Round,0.51,D,I1,Excellent,GIA,43973,1000,Natural
Round,0.5,E,I1,Excellent,GIA,43973,1000,Natural
Round,0.4,D,VS1,Excellent,GIA,43973,1000,Natural
Round,0.54,I,VVS2,Very Good,GIA,43973,1000,Natural
Round,0.53,D,I1,Excellent,GIA,43973,1000,Natural
Round,0.5,F,I1,Excellent,GIA,43973,1000,Natural
Round,0.5,F,I1,Very Good,GIA,43973,1000,Natural
Round,0.51,G,SI2,Excellent,GIA,43976,1000,Natural
Round,0.5,I,SI1,Excellent,GIA,43976,1000,Natural
Round,0.71,K,SI2,Very Good,GIA,43976,1000,Natural
Round,0.62,K,VS2,Excellent,GIA,43976,1000,Natural
Round,0.4,G,VVS2,Excellent,GIA,43978,1000,Natural
Round,0.53,K,SI1,Excellent,GIA,43973,1000,Natural
Round,0.5,D,I1,Very Good,GIA,43973,1000,Natural
Round,0.52,J,SI1,Very Good,GIA,43978,1000,Natural
Round,0.53,F,I1,Excellent,GIA,43973,1000,Natural
Round,0.5,I,SI2,Excellent,GIA,43973,1000,Natural
Round,0.5,F,I1,Excellent,GIA,43973,1000,Natural
Round,0.41,F,VS2,Excellent,GIA,43973,1000,Natural
Round,0.42,F,VS2,Excellent,GIA,43973,1000,Natural
Round,0.5,J,SI2,Excellent,GIA,43973,1000,Natural
Round,0.5,J,SI2,Excellent,GIA,43973,1000,Natural
Round,0.57,L,VS2,Excellent,GIA,43976,1000,Natural
Round,0.5,K,VS2,Excellent,GIA,43976,1000,Natural
Round,0.4,D,VVS1,Excellent,GIA,43976,1000,Natural
Round,0.5,J,VS2,Excellent,GIA,43976,1000,Natural
Round,0.57,J,VS2,Excellent,GIA,43976,1000,Natural
Round,0.7,K,SI2,Very Good,GIA,43976,1000,Natural
Round,0.61,K,VVS1,Excellent,GIA,43976,1000,Natural
Round,0.5,H,SI2,Excellent,GIA,43976,1000,Natural
Round,0.5,H,SI2,Excellent,GIA,43976,1000,Natural
Round,0.4,F,VVS1,Very Good,GIA,43978,1000,Natural
Round,0.49,D,VS2,Good,GIA,43978,1000,Natural
Round,0.38,E,VS1,Very Good,GIA,43973,1000,Natural
Round,0.41,E,VS1,Excellent,GIA,43973,1000,Natural
Round,0.5,E,I1,Very Good,GIA,43973,1000,Natural
Round,0.5,E,I1,Very Good,GIA,43973,1000,Natural
Round,0.44,G,VS2,Excellent,GIA,43973,1000,Natural
Round,0.64,E,SI2,Very Good,GIA,43973,1000,Natural
Round,0.5,E,I1,Very Good,GIA,43973,1000,Natural
Round,0.5,J,SI2,Excellent,GIA,43973,1000,Natural
Round,0.42,F,VS2,Excellent,GIA,43973,1000,Natural
Round,0.57,J,SI1,Very Good,GIA,43976,1000,Natural
Round,0.5,I,SI1,Excellent,GIA,43976,1000,Natural
Round,1.11,J,VVS1,Excellent,GIA,43976,5300,Natural
Round,1,D,SI1,Excellent,GIA,43976,5300,Natural
Round,1,E,SI2,Good,GIA,43973,5300,Natural
Round,1.03,G,SI2,True Hearts,AGS,43973,5300,Natural
Round,1,I,VS2,Excellent,GIA,43973,5300,Natural
Round,1.14,I,VVS2,Excellent,GIA,43978,5300,Natural
Round,1.18,J,VS2,Excellent,GIA,43973,5300,Natural
Round,1.11,I,SI2,True Hearts,AGS,43973,5300,Natural
Round,1.03,G,SI2,True Hearts,AGS,43973,5300,Natural
Round,1.11,H,SI2,True Hearts,GIA,43973,5300,Natural
Round,1.02,I,VS1,Excellent,GIA,43973,5300,Natural
Round,1.12,J,VS2,Excellent,GIA,43973,5300,Natural
Round,0.9,D,VS2,Excellent,GIA,43973,5300,Natural
Round,1.09,K,SI1,Excellent,GIA,43978,5300,Natural
Round,1.03,G,SI2,True Hearts,AGS,43973,5300,Natural
Round,1.03,G,SI2,True Hearts,AGS,43973,5300,Natural
Round,1.01,G,SI1,Excellent,GIA,43973,5300,Natural
Round,1,E,SI2,Excellent,GIA,43976,5300,Natural
Round,0.8,D,VS1,Very Good,GIA,43973,5300,Natural
Round,0.9,H,IF,Excellent,GIA,43978,5300,Natural
Round,1.02,G,SI1,Excellent,GIA,43973,5300,Natural
Round,1.11,I,SI2,True Hearts,AGS,43973,5300,Natural
Round,1.03,G,SI2,True Hearts,AGS,43973,5300,Natural
Round,1.03,I,VS2,Excellent,GIA,43973,5300,Natural
Round,1.01,H,VS1,Very Good,GIA,43978,5300,Natural
Round,1.09,J,VS1,Excellent,GIA,43976,5300,Natural
Round,0.92,F,VS2,Very Good,GIA,43973,5300,Natural
Round,1.45,J,SI2,True Hearts,AGS,43973,5300,Natural
Round,1.1,I,SI1,Excellent,GIA,43973,5300,Natural
Round,1.26,J,SI2,Excellent,GIA,43973,5300,Natural
Round,1.2,J,SI2,Excellent,GIA,43973,5300,Natural
Round,1.03,G,SI1,True Hearts,GIA,43973,5300,Natural
Round,1.03,G,SI2,True Hearts,AGS,43973,5300,Natural
Round,1.03,G,SI2,True Hearts,AGS,43973,5300,Natural
Round,1.08,D,SI2,Excellent,GIA,43978,5300,Natural
Round,1.02,I,VS1,Excellent,GIA,43973,5300,Natural
Round,1.01,H,VS1,Very Good,GIA,43978,5300,Natural
Round,1,E,SI2,Excellent,GIA,43976,5300,Natural
Round,1.01,D,SI1,Very Good,GIA,43978,5300,Natural
Round,1.01,D,SI1,Excellent,GIA,43978,5300,Natural
Round,1.22,J,VS2,Excellent,GIA,43978,5300,Natural
Round,1.08,H,SI1,Very Good,GIA,43973,5310,Natural
Round,1.1,H,SI1,Ideal,AGS,43973,5310,Natural
Round,1.07,F,SI2,True Hearts,GIA,43973,5310,Natural
Round,1,F,SI1,Good,GIA,43973,5310,Natural
Round,0.9,H,IF,Excellent,GIA,43973,5310,Natural
Round,1,G,SI1,Very Good,GIA,43973,5310,Natural
Round,1,G,SI1,Very Good,GIA,43973,5310,Natural
Round,1.6,I,I1,Excellent,GIA,43973,5310,Natural
Round,0.87,D,VS1,Excellent,GIA,43973,5310,Natural
Round,1.03,H,VVS2,Very Good,GIA,43973,5310,Natural
Round,1.2,J,VS1,Excellent,GIA,43978,5310,Natural
Round,1.01,I,SI1,Excellent,GIA,43973,5310,Natural
Round,1,K,VS1,Very Good,GIA,43978,5310,Natural
Round,0.6,E,VS1,Very Good,GIA,43976,2260,Natural
Round,0.52,D,VVS2,Excellent,GIA,43978,2260,Natural
Round,0.76,D,I1,Very Good,GIA,43973,2260,Natural
Round,0.7,E,SI1,Excellent,GIA,43973,2260,Natural
